ID	INDIVIDUAL_ID	PLATE_ID	WELL_ID	DATE	REGION	REEF	ZONING	Ysite	Xsite	Yind	Xind	SPECIES	LIFE_STAGE	FL	TL
Plec08_G07	PM_175	Plec_08	G07	9/05/08	Keppel Islands	Clam Bay	MPZ	-23.19	150.98	-23.18507	150.97743	Plectropomus spp.	Juvenile	118	123
Plec07_B03	PM_015	Plec_07	B03	30/04/08	Keppel Islands	Humpy Is	CPZ	-23.21	150.97	-23.21087	150.96753	Plectropomus spp.	Juvenile	119	125
Plec07_F11	PM_071	Plec_07	F11	2/05/08	Keppel Islands	North Keppel Blue	HPZ	-23.09	150.9	-23.08488	150.88905	Plectropomus spp.	Juvenile	119	123
Plec08_D03	PM_135	Plec_08	D03	7/05/08	Keppel Islands	North Keppel Blue	HPZ	-23.09	150.9	-23.08373	150.89655	Plectropomus spp.	Juvenile	119	123
Plec11_B01	PM_406	Plec_11	B01	24/02/09	Keppel Islands	Middle Is	MPZ	-23.17	150.92	-23.16563	150.91587	Plectropomus spp.	Juvenile	119	123
Plec11_D05	PM_434	Plec_11	D05	25/02/09	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.19852	150.97048	Plectropomus spp.	Juvenile	119	124
Plec06_B10	PM_508	Plec_06	B10	3/03/09	Keppel Islands	Corroboree Is	HPZ	-23.05	150.89	-23.04997	150.8846	Plectropomus spp.	Juvenile	120	124
Plec09_A05	PM_206	Plec_09	A05	19/02/09	Keppel Islands	Middle Is	MPZ	-23.17	150.92	-23.17057	150.9197	Plectropomus spp.	Juvenile	120	123
Plec08_C10	PM_130	Plec_08	C10	5/05/08	Keppel Islands	Middle Is	MPZ	-23.17	150.92	-23.16682	150.91723	Plectropomus spp.	Juvenile	121	126
Plec08_E03	PM_147	Plec_08	E03	7/05/08	Keppel Islands	North Keppel Blue	HPZ	-23.09	150.9	-23.08477	150.89423	Plectropomus spp.	Juvenile	121	125
Plec08_E10	PM_154	Plec_08	E10	7/05/08	Keppel Islands	North Keppel Blue	HPZ	-23.09	150.9	-23.08477	150.89423	Plectropomus spp.	Juvenile	121	130
Plec08_G09	PM_177	Plec_08	G09	9/05/08	Keppel Islands	Clam Bay	MPZ	-23.19	150.98	-23.18507	150.97743	Plectropomus spp.	Juvenile	121	126
Plec09_H12	PM_297	Plec_09	H12	21/02/09	Keppel Islands	North Keppel Blue	HPZ	-23.09	150.9	-23.08365	150.90135	Plectropomus spp.	Juvenile	122	130
Plec10_B06	PM_315	Plec_10	B06	21/02/09	Keppel Islands	North Keppel Blue	HPZ	-23.09	150.9	-23.08358	150.90152	Plectropomus spp.	Juvenile	122	125
Plec08_A05	PM_101	Plec_08	A05	4/05/08	Keppel Islands	Clam Bay	MPZ	-23.19	150.98	-23.18648	150.98167	Plectropomus spp.	Juvenile	123	128
Plec08_A11	PM_107	Plec_08	A11	4/05/08	Keppel Islands	Clam Bay	MPZ	-23.19	150.98	-23.18787	150.98318	Plectropomus spp.	Juvenile	123	130
Plec08_D02	PM_134	Plec_08	D02	7/05/08	Keppel Islands	North Keppel Blue	HPZ	-23.09	150.9	-23.08373	150.89655	Plectropomus spp.	Juvenile	123	127
Plec09_H09	PM_294	Plec_09	H09	21/02/09	Keppel Islands	North Keppel Blue	HPZ	-23.09	150.9	-23.08365	150.90135	Plectropomus spp.	Juvenile	123	129
Plec11_B02	PM_407	Plec_11	B02	24/02/09	Keppel Islands	Middle Is	MPZ	-23.17	150.92	-23.16563	150.91587	Plectropomus spp.	Juvenile	125	130
Plec08_A08	PM_104	Plec_08	A08	4/05/08	Keppel Islands	Clam Bay	MPZ	-23.19	150.98	-23.18787	150.98318	Plectropomus spp.	Juvenile	126	131
Plec08_G01	PM_169	Plec_08	G01	8/05/08	Keppel Islands	Wedge Island	HPZ	-23.28	150.89	-23.27865	150.88417	Plectropomus spp.	Juvenile	126	133
Plec08_G08	PM_176	Plec_08	G08	9/05/08	Keppel Islands	Clam Bay	MPZ	-23.19	150.98	-23.18507	150.97743	Plectropomus spp.	Juvenile	126	131
Plec09_H03	PM_288	Plec_09	H03	21/02/09	Keppel Islands	North Keppel Blue	HPZ	-23.09	150.9	-23.08365	150.90135	Plectropomus spp.	Juvenile	126	131
Plec06_A02	PM_194	Plec_06	A02	11/05/08	Keppel Islands	Clam Bay	MPZ	-23.19	150.98	-23.18472	150.97318	Plectropomus spp.	Juvenile	127	133
Plec08_C11	PM_131	Plec_08	C11	5/05/08	Keppel Islands	Middle Is	MPZ	-23.17	150.92	-23.16682	150.91723	Plectropomus spp.	Juvenile	127	133
Plec08_F06	PM_162	Plec_08	F06	7/05/08	Keppel Islands	North Keppel Blue	HPZ	-23.09	150.9	-23.0849	150.89227	Plectropomus spp.	Juvenile	128	135
Plec06_A07	PM_199	Plec_06	A07	12/05/08	Keppel Islands	Middle Is	MPZ	-23.17	150.92	-23.16512	150.91537	Plectropomus spp.	Juvenile	129	135
Plec06_C05	PM_515	Plec_06	C05	3/03/09	Keppel Islands	Corroboree Is	HPZ	-23.05	150.89	-23.04997	150.8846	Plectropomus spp.	Juvenile	129	132
Plec06_C06	PM_516	Plec_06	C06	3/03/09	Keppel Islands	Corroboree Is	HPZ	-23.05	150.89	-23.04997	150.8846	Plectropomus spp.	Juvenile	129	134
Plec08_A02	PM_098	Plec_08	A02	4/05/08	Keppel Islands	Clam Bay	MPZ	-23.19	150.98	-23.18648	150.98167	Plectropomus spp.	Juvenile	129	134
Plec11_H06	PM_489	Plec_11	H06	1/03/09	Keppel Islands	North Keppel Blue	HPZ	-23.09	150.9	-23.08587	150.89318	Plectropomus spp.	Juvenile	129	134
Plec08_A06	PM_102	Plec_08	A06	4/05/08	Keppel Islands	Clam Bay	MPZ	-23.19	150.98	-23.18648	150.98167	Plectropomus spp.	Juvenile	130	135
Plec06_C03	PM_513	Plec_06	C03	3/03/09	Keppel Islands	Corroboree Is	HPZ	-23.05	150.89	-23.04997	150.8846	Plectropomus spp.	Juvenile	131	137
Plec08_D09	PM_141	Plec_08	D09	7/05/08	Keppel Islands	North Keppel Blue	HPZ	-23.09	150.9	-23.08477	150.89423	Plectropomus spp.	Juvenile	131	137
Plec07_G03	PM_075	Plec_07	G03	3/05/08	Keppel Islands	Clam Bay	MPZ	-23.19	150.98	-23.1857	150.9804	Plectropomus spp.	Juvenile	132	138
Plec08_C07	PM_127	Plec_08	C07	5/05/08	Keppel Islands	Middle Is	MPZ	-23.17	150.92	-23.16682	150.91723	Plectropomus spp.	Juvenile	133	139
Plec08_F05	PM_161	Plec_08	F05	7/05/08	Keppel Islands	North Keppel Blue	HPZ	-23.09	150.9	-23.0849	150.89227	Plectropomus spp.	Juvenile	133	137
Plec06_C02	PM_512	Plec_06	C02	3/03/09	Keppel Islands	Corroboree Is	HPZ	-23.05	150.89	-23.04997	150.8846	Plectropomus spp.	Juvenile	134	149
Plec08_E08	PM_152	Plec_08	E08	7/05/08	Keppel Islands	North Keppel Blue	HPZ	-23.09	150.9	-23.08477	150.89423	Plectropomus spp.	Juvenile	134	139
Plec06_A09	PM_201	Plec_06	A09	12/05/08	Keppel Islands	Miall Is	HPZ	-23.15	150.9	-23.15367	150.90352	Plectropomus spp.	Juvenile	135	140
Plec06_B12	PM_510	Plec_06	B12	3/03/09	Keppel Islands	Corroboree Is	HPZ	-23.05	150.89	-23.04997	150.8846	Plectropomus spp.	Juvenile	135	140
Plec07_G05	PM_077	Plec_07	G05	3/05/08	Keppel Islands	Clam Bay	MPZ	-23.19	150.98	-23.1851	150.97647	Plectropomus spp.	Juvenile	135	140
Plec07_H10	PM_094	Plec_07	H10	4/05/08	Keppel Islands	Clam Bay	MPZ	-23.19	150.98	-23.18648	150.98167	Plectropomus spp.	Juvenile	135	140
Plec11_H01	PM_484	Plec_11	H01	1/03/09	Keppel Islands	North Keppel Blue	HPZ	-23.09	150.9	-23.08647	150.88947	Plectropomus spp.	Juvenile	135	140
Plec08_F07	PM_163	Plec_08	F07	7/05/08	Keppel Islands	North Keppel Blue	HPZ	-23.09	150.9	-23.0849	150.89227	Plectropomus spp.	Juvenile	137	142
Plec06_A05	PM_197	Plec_06	A05	12/05/08	Keppel Islands	Middle Is	MPZ	-23.17	150.92	-23.17095	150.92433	Plectropomus spp.	Juvenile	139	146
Plec08_B11	PM_119	Plec_08	B11	4/05/08	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.1979	150.96665	Plectropomus spp.	Juvenile	139	147
Plec08_G03	PM_171	Plec_08	G03	9/05/08	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.19888	150.97077	Plectropomus spp.	Juvenile	139	144
Plec07_H08	PM_092	Plec_07	H08	4/05/08	Keppel Islands	Clam Bay	MPZ	-23.19	150.98	-23.18648	150.98167	Plectropomus spp.	Juvenile	140	145
Plec08_F12	PM_168	Plec_08	F12	8/05/08	Keppel Islands	Wedge Island	HPZ	-23.28	150.89	-23.27865	150.88417	Plectropomus spp.	Juvenile	141	148
Plec07_G08	PM_080	Plec_07	G08	3/05/08	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.19857	150.96742	Plectropomus spp.	Juvenile	142	150
Plec08_A12	PM_108	Plec_08	A12	4/05/08	Keppel Islands	Clam Bay	MPZ	-23.19	150.98	-23.18787	150.98318	Plectropomus spp.	Juvenile	142	147
Plec08_E07	PM_151	Plec_08	E07	7/05/08	Keppel Islands	North Keppel Blue	HPZ	-23.09	150.9	-23.08477	150.89423	Plectropomus spp.	Juvenile	142	148
Plec08_C05	PM_125	Plec_08	C05	5/05/08	Keppel Islands	Middle Is	MPZ	-23.17	150.92	-23.16823	150.91768	Plectropomus spp.	Juvenile	143	149
Plec08_F03	PM_159	Plec_08	F03	7/05/08	Keppel Islands	North Keppel Blue	HPZ	-23.09	150.9	-23.0849	150.89227	Plectropomus spp.	Juvenile	144	152
Plec07_B06	PM_018	Plec_07	B06	1/05/08	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.19728	150.9693	Plectropomus spp.	Juvenile	145	153
Plec08_F04	PM_160	Plec_08	F04	7/05/08	Keppel Islands	North Keppel Blue	HPZ	-23.09	150.9	-23.0849	150.89227	Plectropomus spp.	Juvenile	145	152
Plec07_C03	PM_027	Plec_07	C03	1/05/08	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.19728	150.9693	Plectropomus spp.	Juvenile	146	154
Plec07_F12	PM_072	Plec_07	F12	2/05/08	Keppel Islands	North Keppel Blue	HPZ	-23.09	150.9	-23.08488	150.88905	Plectropomus spp.	Juvenile	146	150
Plec08_E09	PM_153	Plec_08	E09	7/05/08	Keppel Islands	North Keppel Blue	HPZ	-23.09	150.9	-23.08477	150.89423	Plectropomus spp.	Juvenile	147	152
Plec08_E06	PM_150	Plec_08	E06	7/05/08	Keppel Islands	North Keppel Blue	HPZ	-23.09	150.9	-23.08477	150.89423	Plectropomus spp.	Juvenile	148	154
Plec11_H03	PM_486	Plec_11	H03	1/03/09	Keppel Islands	North Keppel Blue	HPZ	-23.09	150.9	-23.08287	150.88615	Plectropomus spp.	Juvenile	148	154
Plec07_B10	PM_022	Plec_07	B10	1/05/08	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.19728	150.9693	Plectropomus spp.	Juvenile	152	160
Plec07_B08	PM_020	Plec_07	B08	1/05/08	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.19728	150.9693	Plectropomus spp.	Juvenile	154	164
Plec07_F06	PM_066	Plec_07	F06	2/05/08	Keppel Islands	North Keppel Blue	HPZ	-23.09	150.9	-23.08803	150.90362	Plectropomus spp.	Juvenile	155	163
Plec08_E12	PM_156	Plec_08	E12	7/05/08	Keppel Islands	North Keppel Blue	HPZ	-23.09	150.9	-23.08477	150.89423	Plectropomus spp.	Juvenile	155	160
Plec07_E12	PM_060	Plec_07	E12	2/05/08	Keppel Islands	North Keppel Blue	HPZ	-23.09	150.9	-23.0847	150.90417	Plectropomus spp.	Juvenile	159	166
Plec08_H04	PM_184	Plec_08	H04	10/05/08	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.19802	150.96812	Plectropomus spp.	Juvenile	160	168
Plec07_F01	PM_061	Plec_07	F01	2/05/08	Keppel Islands	North Keppel Blue	HPZ	-23.09	150.9	-23.0847	150.90417	Plectropomus spp.	Juvenile	162	170
Plec07_G02	PM_074	Plec_07	G02	3/05/08	Keppel Islands	Clam Bay	MPZ	-23.19	150.98	-23.1857	150.9804	Plectropomus spp.	Juvenile	162	168
Plec08_D04	PM_136	Plec_08	D04	7/05/08	Keppel Islands	North Keppel Blue	HPZ	-23.09	150.9	-23.08373	150.89655	Plectropomus spp.	Juvenile	162	172
Plec07_A07	PM_007	Plec_07	A07	30/04/08	Keppel Islands	Humpy Is	CPZ	-23.21	150.97	-23.21022	150.96792	Plectropomus spp.	Juvenile	164	174
Plec07_B05	PM_017	Plec_07	B05	1/05/08	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.19728	150.9693	Plectropomus spp.	Juvenile	164	175
Plec07_H06	PM_090	Plec_07	H06	3/05/08	Keppel Islands	Wyndham Cove	HPZ	-23.19	150.96	-23.1917	150.96123	Plectropomus spp.	Juvenile	165	176
Plec07_B12	PM_024	Plec_07	B12	1/05/08	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.19728	150.9693	Plectropomus spp.	Juvenile	169	178
Plec07_D03	PM_039	Plec_07	D03	1/05/08	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.19773	150.96932	Plectropomus spp.	Juvenile	170	180
Plec07_G07	PM_079	Plec_07	G07	3/05/08	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.19857	150.96742	Plectropomus spp.	Juvenile	170	180
Plec08_D06	PM_138	Plec_08	D06	7/05/08	Keppel Islands	North Keppel Blue	HPZ	-23.09	150.9	-23.08373	150.89655	Plectropomus spp.	Juvenile	170	180
Plec07_C02	PM_026	Plec_07	C02	1/05/08	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.19728	150.9693	Plectropomus spp.	Juvenile	174	183
Plec11_A06	PM_399	Plec_11	A06	23/02/09	Keppel Islands	Humpy Is	CPZ	-23.21	150.97	-23.2116	150.96778	Plectropomus spp.	Juvenile	178	188
Plec08_B04	PM_112	Plec_08	B04	4/05/08	Keppel Islands	Humpy Is	CPZ	-23.21	150.97	-23.21332	150.96442	Plectropomus spp.	Juvenile	179	190
Plec07_D08	PM_044	Plec_07	D08	1/05/08	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.19865	150.96718	Plectropomus spp.	Juvenile	182	196
Plec09_B02	PM_215	Plec_09	B02	20/02/09	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.19703	150.9682	Plectropomus spp.	Juvenile	182	192
Plec10_D01	PM_334	Plec_10	D01	21/02/09	Keppel Islands	North Keppel Blue	HPZ	-23.09	150.9	-23.08445	150.89842	Plectropomus spp.	Juvenile	182	188
Plec10_G01	PM_370	Plec_10	G01	22/02/09	Keppel Islands	Clam Bay	MPZ	-23.19	150.98	-23.1869	150.98122	Plectropomus spp.	Juvenile	184	194
Plec10_F10	PM_367	Plec_10	F10	22/02/09	Keppel Islands	Clam Bay	MPZ	-23.19	150.98	-23.1869	150.98122	Plectropomus spp.	Juvenile	185	190
Plec08_G04	PM_172	Plec_08	G04	9/05/08	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.19888	150.97077	Plectropomus spp.	Juvenile	187	199
Plec09_C04	PM_229	Plec_09	C04	20/02/09	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.19703	150.9682	Plectropomus spp.	Juvenile	187	196
Plec09_E02	PM_251	Plec_09	E02	20/02/09	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.19808	150.98017	Plectropomus spp.	Juvenile	187	198
Plec09_F12	PM_273	Plec_09	F12	20/02/09	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.19667	150.96915	Plectropomus spp.	Juvenile	187	200
Plec06_C07	PM_517	Plec_06	C07	3/03/09	Keppel Islands	Clam Bay	MPZ	-23.19	150.98	-23.18903	150.98407	Plectropomus spp.	Juvenile	188	198
Plec08_B03	PM_111	Plec_08	B03	4/05/08	Keppel Islands	Clam Bay	MPZ	-23.19	150.98	-23.18787	150.98318	Plectropomus spp.	Juvenile	188	198
Plec07_C01	PM_025	Plec_07	C01	1/05/08	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.19728	150.9693	Plectropomus spp.	Juvenile	189	200
Plec10_F02	PM_359	Plec_10	F02	22/02/09	Keppel Islands	Clam Bay	MPZ	-23.19	150.98	-23.1869	150.98122	Plectropomus spp.	Juvenile	189	200
Plec07_D09	PM_045	Plec_07	D09	1/05/08	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.19865	150.96718	Plectropomus spp.	Juvenile	190	201
Plec09_F03	PM_264	Plec_09	F03	20/02/09	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.19667	150.96915	Plectropomus spp.	Juvenile	190	198
Plec10_H07	PM_388	Plec_10	H07	22/02/09	Keppel Islands	Clam Bay	MPZ	-23.19	150.98	-23.18627	150.97675	Plectropomus spp.	Juvenile	190	200
Plec11_D06	PM_435	Plec_11	D06	25/02/09	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.19852	150.97048	Plectropomus spp.	Juvenile	190	201
Plec07_A06	PM_006	Plec_07	A06	30/04/08	Keppel Islands	Humpy Is	CPZ	-23.21	150.97	-23.20805	150.96915	Plectropomus spp.	Juvenile	192	200
Plec09_E09	PM_258	Plec_09	E09	20/02/09	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.19667	150.96915	Plectropomus spp.	Juvenile	193	203
Plec11_C07	PM_424	Plec_11	C07	25/02/09	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.19863	150.96652	Plectropomus spp.	Juvenile	193	213
Plec07_C08	PM_032	Plec_07	C08	1/05/08	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.19773	150.96932	Plectropomus spp.	Juvenile	194	204
Plec07_B11	PM_023	Plec_07	B11	1/05/08	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.19728	150.9693	Plectropomus spp.	Juvenile	195	206
Plec10_G07	PM_376	Plec_10	G07	22/02/09	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.20218	150.97178	Plectropomus spp.	Juvenile	195	204
Plec11_D03	PM_432	Plec_11	D03	25/02/09	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.19852	150.97048	Plectropomus spp.	Juvenile	195	204
Plec07_D11	PM_047	Plec_07	D11	1/05/08	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.19865	150.96718	Plectropomus spp.	Juvenile	196	209
Plec10_E01	PM_346	Plec_10	E01	21/02/09	Keppel Islands	North Keppel Blue	HPZ	-23.09	150.9	-23.08637	150.89495	Plectropomus spp.	Juvenile	197	205
Plec11_B08	PM_413	Plec_11	B08	24/02/09	Keppel Islands	Middle Is	MPZ	-23.17	150.92	-23.16563	150.91587	Plectropomus spp.	Juvenile	197	203
Plec09_D01	PM_238	Plec_09	D01	20/02/09	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.19863	150.96968	Plectropomus spp.	Juvenile	198	209
Plec09_G01	PM_274	Plec_09	G01	20/02/09	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.19667	150.96915	Plectropomus spp.	Juvenile	199	209
Plec11_F10	PM_469	Plec_11	F10	28/02/09	Keppel Islands	Clam Bay	MPZ	-23.19	150.98	-23.18738	150.9825	Plectropomus spp.	Juvenile	199	210
Plec10_F05	PM_362	Plec_10	F05	22/02/09	Keppel Islands	Clam Bay	MPZ	-23.19	150.98	-23.1869	150.98122	Plectropomus spp.	Juvenile	200	210
Plec06_B05	PM_503	Plec_06	B05	1/03/09	Keppel Islands	North Keppel Blue	HPZ	-23.09	150.9	-23.08458	150.89012	Plectropomus spp.	Juvenile	202	215
Plec09_H04	PM_289	Plec_09	H04	21/02/09	Keppel Islands	North Keppel Blue	HPZ	-23.09	150.9	-23.08365	150.90135	Plectropomus spp.	Juvenile	202	214
Plec11_G03	PM_474	Plec_11	G03	28/02/09	Keppel Islands	Clam Bay	MPZ	-23.19	150.98	-23.18738	150.9825	Plectropomus spp.	Juvenile	202	214
Plec11_H10	PM_493	Plec_11	H10	2/03/09	Keppel Islands	Bald Rock	HPZ	-23.17	150.99	-23.17127	150.99293	Plectropomus spp.	Juvenile	203	212
Plec10_C07	PM_328	Plec_10	C07	21/02/09	Keppel Islands	North Keppel Blue	HPZ	-23.09	150.9	-23.08445	150.89842	Plectropomus spp.	Juvenile	204	210
Plec11_C02	PM_419	Plec_11	C02	24/02/09	Keppel Islands	Middle Is	MPZ	-23.17	150.92	-23.16468	150.91425	Plectropomus spp.	Juvenile	204	213
Plec11_H05	PM_488	Plec_11	H05	1/03/09	Keppel Islands	North Keppel Blue	HPZ	-23.09	150.9	-23.08587	150.89318	Plectropomus spp.	Juvenile	204	214
Plec06_C12	PM_522	Plec_06	C12	4/03/09	Keppel Islands	Clam Bay	MPZ	-23.19	150.98	-23.18503	150.9738	Plectropomus spp.	Juvenile	205	215
Plec10_C05	PM_326	Plec_10	C05	21/02/09	Keppel Islands	North Keppel Blue	HPZ	-23.09	150.9	-23.08445	150.89842	Plectropomus spp.	Juvenile	205	215
Plec11_F11	PM_470	Plec_11	F11	28/02/09	Keppel Islands	Clam Bay	MPZ	-23.19	150.98	-23.18738	150.9825	Plectropomus spp.	Juvenile	206	214
Plec11_G09	PM_480	Plec_11	G09	1/03/09	Keppel Islands	North Keppel Blue	HPZ	-23.09	150.9	-23.08647	150.88947	Plectropomus spp.	Juvenile	208	219
Plec06_D03	PM_525	Plec_06	D03	4/03/09	Keppel Islands	Clam Bay	MPZ	-23.19	150.98	-23.18503	150.9738	Plectropomus spp.	Juvenile	209	220
Plec10_G06	PM_375	Plec_10	G06	22/02/09	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.20218	150.97178	Plectropomus spp.	Juvenile	209	217
Plec11_F07	PM_466	Plec_11	F07	28/02/09	Keppel Islands	Clam Bay	MPZ	-23.19	150.98	-23.18738	150.9825	Plectropomus spp.	Juvenile	209	218
Plec11_F12	PM_471	Plec_11	F12	28/02/09	Keppel Islands	Clam Bay	MPZ	-23.19	150.98	-23.18738	150.9825	Plectropomus spp.	Juvenile	209	219
Plec07_C10	PM_034	Plec_07	C10	1/05/08	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.19773	150.96932	Plectropomus spp.	Juvenile	210	220
Plec08_B01	PM_109	Plec_08	B01	4/05/08	Keppel Islands	Clam Bay	MPZ	-23.19	150.98	-23.18787	150.98318	Plectropomus spp.	Juvenile	210	222
Plec09_C11	PM_236	Plec_09	C11	20/02/09	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.19863	150.96968	Plectropomus spp.	Juvenile	210	221
Plec10_D10	PM_343	Plec_10	D10	21/02/09	Keppel Islands	North Keppel Blue	HPZ	-23.09	150.9	-23.08637	150.89495	Plectropomus spp.	Juvenile	210	219
Plec11_G10	PM_481	Plec_11	G10	1/03/09	Keppel Islands	North Keppel Blue	HPZ	-23.09	150.9	-23.08647	150.88947	Plectropomus spp.	Juvenile	210	222
Plec11_C06	PM_423	Plec_11	C06	25/02/09	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.19863	150.96652	Plectropomus spp.	Juvenile	211	221
Plec09_C06	PM_231	Plec_09	C06	20/02/09	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.19703	150.9682	Plectropomus spp.	Juvenile	212	224
Plec09_C10	PM_235	Plec_09	C10	20/02/09	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.19863	150.96968	Plectropomus spp.	Juvenile	212	223
Plec11_A05	PM_398	Plec_11	A05	23/02/09	Keppel Islands	Humpy Is	CPZ	-23.21	150.97	-23.2116	150.96778	Plectropomus spp.	Juvenile	212	224
Plec11_B10	PM_415	Plec_11	B10	24/02/09	Keppel Islands	Miall Is	HPZ	-23.15	150.9	-23.15315	150.90235	Plectropomus spp.	Juvenile	212	220
Plec11_G01	PM_472	Plec_11	G01	28/02/09	Keppel Islands	Clam Bay	MPZ	-23.19	150.98	-23.18738	150.9825	Plectropomus spp.	Juvenile	212	221
Plec07_G10	PM_082	Plec_07	G10	3/05/08	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.19857	150.96742	Plectropomus spp.	Juvenile	214	225
Plec11_A09	PM_402	Plec_11	A09	23/02/09	Keppel Islands	Monkey Bay	MPZ	-23.2	150.94	-23.19293	150.93808	Plectropomus spp.	Juvenile	214	224
Plec06_B04	PM_502	Plec_06	B04	1/03/09	Keppel Islands	North Keppel Blue	HPZ	-23.09	150.9	-23.08458	150.89012	Plectropomus spp.	Juvenile	215	226
Plec10_D11	PM_344	Plec_10	D11	21/02/09	Keppel Islands	North Keppel Blue	HPZ	-23.09	150.9	-23.08637	150.89495	Plectropomus spp.	Juvenile	215	230
Plec10_G12	PM_381	Plec_10	G12	22/02/09	Keppel Islands	Clam Bay	MPZ	-23.19	150.98	-23.18627	150.97675	Plectropomus spp.	Juvenile	215	225
Plec10_H01	PM_382	Plec_10	H01	22/02/09	Keppel Islands	Clam Bay	MPZ	-23.19	150.98	-23.18627	150.97675	Plectropomus spp.	Juvenile	215	225
Plec11_C09	PM_426	Plec_11	C09	25/02/09	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.20108	150.96673	Plectropomus spp.	Juvenile	215	227
Plec11_G05	PM_476	Plec_11	G05	28/02/09	Keppel Islands	Clam Bay	MPZ	-23.19	150.98	-23.18738	150.9825	Plectropomus spp.	Juvenile	215	222
Plec07_A02	PM_002	Plec_07	A02	30/04/08	Keppel Islands	Humpy Is	CPZ	-23.21	150.97	-23.2109	150.96748	Plectropomus spp.	Juvenile	216	225
Plec06_B02	PM_500	Plec_06	B02	1/03/09	Keppel Islands	North Keppel Blue	HPZ	-23.09	150.9	-23.08458	150.89012	Plectropomus spp.	Juvenile	218	230
Plec10_D04	PM_337	Plec_10	D04	21/02/09	Keppel Islands	North Keppel Blue	HPZ	-23.09	150.9	-23.08445	150.89842	Plectropomus spp.	Juvenile	218	227
Plec10_H05	PM_386	Plec_10	H05	22/02/09	Keppel Islands	Clam Bay	MPZ	-23.19	150.98	-23.18627	150.97675	Plectropomus spp.	Juvenile	218	229
Plec11_A01	PM_394	Plec_11	A01	23/02/09	Keppel Islands	Humpy Is	CPZ	-23.21	150.97	-23.2116	150.96778	Plectropomus spp.	Juvenile	218	230
Plec11_C03	PM_420	Plec_11	C03	25/02/09	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.19863	150.96652	Plectropomus spp.	Juvenile	218	230
Plec11_H08	PM_491	Plec_11	H08	1/03/09	Keppel Islands	North Keppel Blue	HPZ	-23.09	150.9	-23.0845	150.904	Plectropomus spp.	Juvenile	218	225
Plec06_D05	PM_527	Plec_06	D05	4/03/09	Keppel Islands	Clam Bay	MPZ	-23.19	150.98	-23.18503	150.9738	Plectropomus spp.	Juvenile	219	230
Plec10_D08	PM_341	Plec_10	D08	21/02/09	Keppel Islands	North Keppel Blue	HPZ	-23.09	150.9	-23.08637	150.89495	Plectropomus spp.	Juvenile	219	225
Plec07_B02	PM_014	Plec_07	B02	30/04/08	Keppel Islands	Humpy Is	CPZ	-23.21	150.97	-23.21087	150.96753	Plectropomus spp.	Juvenile	220	231
